,original_url,source_article,logical_fallacies
527,https://www.telegraph.co.uk/news/2016/05/05/no-one-ever-says-it-but-in-many-ways-global-warming-will-be-a-go/,"When the BBC warns of melting glaciers it is reminiscent of Al Gore ’ s concern that 40 per cent of the world get drinking water from the Himalayas , and melting glaciers mean “ those 40 per cent of the people on Earth are going to face a very serious shortage. ” Yet , a new study of 60 climate models and scenarios shows this warning fails to take into account the fact that global warming will mean precipitation increases . Indeed , water flow will actually increase over this century , which is likely beneficial in increasing “ water availability in the Indus Basin irrigation scheme during the spring growing seasons . ”

If our climate conversation managed to include the good along with the bad , we would have a much better understanding of our options . Climate economics does just that , taking all the negatives ( like rising sea levels and more heat deaths ) and all the positives ( a greener planet , fewer cold deaths ) . A climate economics approach finds that today – contrary to the alarmists ’ massive insistence on negatives-only stories – global warming causes about as much damage as benefits . Over time , climate becomes a net problem : by the 2070s , the UN Climate Panel finds that global warming will likely cause damage equivalent to 0.2 per cent to 2 per cent of global GDP . This is certainly not a trivial cost , but nor is it the end of the world . It is perhaps half the social cost of alcohol today .

This suggests that a policy which could eradicate global warming for 1 per centof global GDP would probably be a good deal . Unfortunately , we do not have such a deal on the table . The Paris climate treaty will cost around 2 per cent of global GDP and fix much less than a tenth of the problem . Less effective but more ambitious climate policies cost at least 6 per cent of global GDP per year and likely much more . Wind and solar , which covers less than half of one percent of global energy , costs dozens of times more than their climate benefits . Electric cars provide perhaps a thousandth in climate benefit of their substantial public subsidies . Biofuels are just hugely costly while increasing emissions .","[4658, 4882, 'Ad Populum']"
528,https://www.telegraph.co.uk/news/2016/05/05/no-one-ever-says-it-but-in-many-ways-global-warming-will-be-a-go/,"If our climate conversation managed to include the good along with the bad , we would have a much better understanding of our options . Climate economics does just that , taking all the negatives ( like rising sea levels and more heat deaths ) and all the positives ( a greener planet , fewer cold deaths ) . A climate economics approach finds that today – contrary to the alarmists ’ massive insistence on negatives-only stories – global warming causes about as much damage as benefits . Over time , climate becomes a net problem : by the 2070s , the UN Climate Panel finds that global warming will likely cause damage equivalent to 0.2 per cent to 2 per cent of global GDP . This is certainly not a trivial cost , but nor is it the end of the world . It is perhaps half the social cost of alcohol today .

This suggests that a policy which could eradicate global warming for 1 per centof global GDP would probably be a good deal . Unfortunately , we do not have such a deal on the table . The Paris climate treaty will cost around 2 per cent of global GDP and fix much less than a tenth of the problem . Less effective but more ambitious climate policies cost at least 6 per cent of global GDP per year and likely much more . Wind and solar , which covers less than half of one percent of global energy , costs dozens of times more than their climate benefits . Electric cars provide perhaps a thousandth in climate benefit of their substantial public subsidies . Biofuels are just hugely costly while increasing emissions .

When we shift the climate conversation to describe positives along with negatives , and focus on costs and benefits of policies – essentially treating this challenge like any other policy agenda – it becomes obvious how many of today ’ s accepted climate policies are poor . Little wonder climate campaigners do not want this sort of conversation .","[5069, 5181, 'Ad Populum']"
529,https://www.telegraph.co.uk/news/2016/05/05/no-one-ever-says-it-but-in-many-ways-global-warming-will-be-a-go/,"If our climate conversation managed to include the good along with the bad , we would have a much better understanding of our options . Climate economics does just that , taking all the negatives ( like rising sea levels and more heat deaths ) and all the positives ( a greener planet , fewer cold deaths ) . A climate economics approach finds that today – contrary to the alarmists ’ massive insistence on negatives-only stories – global warming causes about as much damage as benefits . Over time , climate becomes a net problem : by the 2070s , the UN Climate Panel finds that global warming will likely cause damage equivalent to 0.2 per cent to 2 per cent of global GDP . This is certainly not a trivial cost , but nor is it the end of the world . It is perhaps half the social cost of alcohol today .

This suggests that a policy which could eradicate global warming for 1 per centof global GDP would probably be a good deal . Unfortunately , we do not have such a deal on the table . The Paris climate treaty will cost around 2 per cent of global GDP and fix much less than a tenth of the problem . Less effective but more ambitious climate policies cost at least 6 per cent of global GDP per year and likely much more . Wind and solar , which covers less than half of one percent of global energy , costs dozens of times more than their climate benefits . Electric cars provide perhaps a thousandth in climate benefit of their substantial public subsidies . Biofuels are just hugely costly while increasing emissions .

When we shift the climate conversation to describe positives along with negatives , and focus on costs and benefits of policies – essentially treating this challenge like any other policy agenda – it becomes obvious how many of today ’ s accepted climate policies are poor . Little wonder climate campaigners do not want this sort of conversation .","[5442, 5541, 'Ad Populum']"
530,https://www.telegraph.co.uk/news/2016/05/05/no-one-ever-says-it-but-in-many-ways-global-warming-will-be-a-go/,"If our climate conversation managed to include the good along with the bad , we would have a much better understanding of our options . Climate economics does just that , taking all the negatives ( like rising sea levels and more heat deaths ) and all the positives ( a greener planet , fewer cold deaths ) . A climate economics approach finds that today – contrary to the alarmists ’ massive insistence on negatives-only stories – global warming causes about as much damage as benefits . Over time , climate becomes a net problem : by the 2070s , the UN Climate Panel finds that global warming will likely cause damage equivalent to 0.2 per cent to 2 per cent of global GDP . This is certainly not a trivial cost , but nor is it the end of the world . It is perhaps half the social cost of alcohol today .

This suggests that a policy which could eradicate global warming for 1 per centof global GDP would probably be a good deal . Unfortunately , we do not have such a deal on the table . The Paris climate treaty will cost around 2 per cent of global GDP and fix much less than a tenth of the problem . Less effective but more ambitious climate policies cost at least 6 per cent of global GDP per year and likely much more . Wind and solar , which covers less than half of one percent of global energy , costs dozens of times more than their climate benefits . Electric cars provide perhaps a thousandth in climate benefit of their substantial public subsidies . Biofuels are just hugely costly while increasing emissions .

When we shift the climate conversation to describe positives along with negatives , and focus on costs and benefits of policies – essentially treating this challenge like any other policy agenda – it becomes obvious how many of today ’ s accepted climate policies are poor . Little wonder climate campaigners do not want this sort of conversation .","[5184, 5303, 'Ad Populum']"
531,https://www.telegraph.co.uk/news/2016/05/05/no-one-ever-says-it-but-in-many-ways-global-warming-will-be-a-go/,"Last week , a study in the prestigious journal Nature revealed just how much CO₂ increases have greened the Earth over the past three decades . Because CO₂ acts as a fertilizer , as much as half of all vegetated land is persistently greener today . This ought to be a cause for great joy .

Instead , the BBC focused on warning that the paper shouldn ’ t make us stop worrying about global warming , with threats like melting glaciers and more severe tropical storms . Many other major news outlets did not even report on the study .","[12, 246, 'Fallacy of Credibility']"
532,https://www.telegraph.co.uk/news/2016/05/05/no-one-ever-says-it-but-in-many-ways-global-warming-will-be-a-go/,"Our climate conversation is lopsided . There is ample room to suggest that climate change has caused this problem or that negative outcome , but any mention of positives is frowned upon . We have known for decades that increasing CO₂ and precipitation from global warming will make the world much greener – by the end of the century , it is likely that global biomass will have increased by forty percent .

Similarly , we know that many more people die from cold than from heat . The biggest study on heat and cold deaths , published last year in Lancet , examined more than 74 million deaths from 384 locations in 13 countries from cold Sweden to hot Thailand . The researchers found that heat causes almost one-half of one percent of all deaths , while more than 7 percent are caused by cold .

As global warming pushes temperatures up , more people will die in heat waves ; a point emphasized by campaigners like UN climate chief , Christiana Figueres . What we don ’ t hear from her is that fewer people will die from cold . One study for England and Wales shows that heat kills 1,500 annually and cold kills 32,000 . By the 2080s , increased heat-waves will kill nearly 5,000 in a comparable population . But ‘ cold deaths ’ will have dropped by 10,000 , meaning 6,500 fewer die altogether .","[973, 1013, 'Fallacy of Relevance (red herring)']"
533,https://www.telegraph.co.uk/news/2016/05/05/no-one-ever-says-it-but-in-many-ways-global-warming-will-be-a-go/,"Last week , a study in the prestigious journal Nature revealed just how much CO₂ increases have greened the Earth over the past three decades . Because CO₂ acts as a fertilizer , as much as half of all vegetated land is persistently greener today . This ought to be a cause for great joy .

Instead , the BBC focused on warning that the paper shouldn ’ t make us stop worrying about global warming , with threats like melting glaciers and more severe tropical storms . Many other major news outlets did not even report on the study .","[144, 287, 'Logical Fallacy']"
534,https://www.telegraph.co.uk/news/2016/05/05/no-one-ever-says-it-but-in-many-ways-global-warming-will-be-a-go/,"Last week , a study in the prestigious journal Nature revealed just how much CO₂ increases have greened the Earth over the past three decades . Because CO₂ acts as a fertilizer , as much as half of all vegetated land is persistently greener today . This ought to be a cause for great joy .

Instead , the BBC focused on warning that the paper shouldn ’ t make us stop worrying about global warming , with threats like melting glaciers and more severe tropical storms . Many other major news outlets did not even report on the study .

Our climate conversation is lopsided . There is ample room to suggest that climate change has caused this problem or that negative outcome , but any mention of positives is frowned upon . We have known for decades that increasing CO₂ and precipitation from global warming will make the world much greener – by the end of the century , it is likely that global biomass will have increased by forty percent .","[469, 531, 'Ad Populum']"
535,https://www.telegraph.co.uk/news/2016/05/05/no-one-ever-says-it-but-in-many-ways-global-warming-will-be-a-go/,"As global warming pushes temperatures up , more people will die in heat waves ; a point emphasized by campaigners like UN climate chief , Christiana Figueres . What we don ’ t hear from her is that fewer people will die from cold . One study for England and Wales shows that heat kills 1,500 annually and cold kills 32,000 . By the 2080s , increased heat-waves will kill nearly 5,000 in a comparable population . But ‘ cold deaths ’ will have dropped by 10,000 , meaning 6,500 fewer die altogether .

Only mentioning the negatives distorts and degrades the political conversation . Any reasonable person can recognize both positives and negatives among the policy proposals of both Tories and Labour . It is an extreme partisan that insists either side offers only negatives .

Yet , this is the position enforced by the climate alarmists – last seen in a letter to The Times from Lord Krebs and company , essentially telling the newspaper to stop reporting less-than-negative climate stories . While it is true any individual news story rarely represents the whole truth , it is revealing that such campaigners don ’ t send out similar letters to correct the daily deluge of alarmist stories .","[1834, 1912, 'Faulty Generalization']"
536,https://www.telegraph.co.uk/news/2016/05/05/no-one-ever-says-it-but-in-many-ways-global-warming-will-be-a-go/,"As the world develops , it has become much less vulnerable : a hurricane hitting Florida kills few people while a similar event in Guatemala kills tens of thousands . Indeed , climate-related deaths have dropped from half a million per year in the 1920s to less than 25,000 per year in the 2010s . A recent Nature study expecting more severe hurricanes from global warming still found that damages would halve from 0.04 per cent to 0.02 per cent of global GDP , because the increased ferocity would be more than made up by increased prosperity and resilience .

When the BBC warns of melting glaciers it is reminiscent of Al Gore ’ s concern that 40 per cent of the world get drinking water from the Himalayas , and melting glaciers mean “ those 40 per cent of the people on Earth are going to face a very serious shortage. ” Yet , a new study of 60 climate models and scenarios shows this warning fails to take into account the fact that global warming will mean precipitation increases . Indeed , water flow will actually increase over this century , which is likely beneficial in increasing “ water availability in the Indus Basin irrigation scheme during the spring growing seasons . ”

If our climate conversation managed to include the good along with the bad , we would have a much better understanding of our options . Climate economics does just that , taking all the negatives ( like rising sea levels and more heat deaths ) and all the positives ( a greener planet , fewer cold deaths ) . A climate economics approach finds that today – contrary to the alarmists ’ massive insistence on negatives-only stories – global warming causes about as much damage as benefits . Over time , climate becomes a net problem : by the 2070s , the UN Climate Panel finds that global warming will likely cause damage equivalent to 0.2 per cent to 2 per cent of global GDP . This is certainly not a trivial cost , but nor is it the end of the world . It is perhaps half the social cost of alcohol today .","[3713, 3875, 'Fallacy of Relevance (red herring)']"
537,https://www.telegraph.co.uk/news/2016/05/05/no-one-ever-says-it-but-in-many-ways-global-warming-will-be-a-go/,"This suggests that a policy which could eradicate global warming for 1 per centof global GDP would probably be a good deal . Unfortunately , we do not have such a deal on the table . The Paris climate treaty will cost around 2 per cent of global GDP and fix much less than a tenth of the problem . Less effective but more ambitious climate policies cost at least 6 per cent of global GDP per year and likely much more . Wind and solar , which covers less than half of one percent of global energy , costs dozens of times more than their climate benefits . Electric cars provide perhaps a thousandth in climate benefit of their substantial public subsidies . Biofuels are just hugely costly while increasing emissions .

When we shift the climate conversation to describe positives along with negatives , and focus on costs and benefits of policies – essentially treating this challenge like any other policy agenda – it becomes obvious how many of today ’ s accepted climate policies are poor . Little wonder climate campaigners do not want this sort of conversation .","[5881, 5952, 'Ad Hominem']"
538,"https://mashable.com/article/great-barrier-reef-perish-2030#:~:text=Climate%20Change-,Great%20Barrier%20Reef%20may%20perish%20by%202030s%20as%20ocean%20temperatures,Great%20Barrier%20Reef%2C%20scientists%20say.&text=Coral%20bleaching%20occurs%20when%20coral,giving%20it%20color%20and%20nutrients.","The ongoing global bleaching event is the longest-lasting one ever observed , and only the third ever seen . It has occurred during the warmest year on record , which occurred in 2015 , and the two most unusually mild months on Earth , which took place in January and February , respectively .

“ This has been the saddest research trip of my life ”

It is due to record warm ocean temperatures around the world , partly driven by a strong El Niño event in the tropical Pacific Ocean .","[7525, 7575, 'Fallacy of Emotion']"
539,https://www.wsj.com/articles/the-climate-snow-job-1453664732,"An East Coast blizzard howling , global temperatures peaking , the desert Southwest flooding , drought-stricken California drying up—surely there ’ s a common thread tying together this “ extreme ” weather . There is . But it has little to do with what recent headlines have been saying about the hottest year ever . It is called business as usual .

Surface temperatures are indeed increasing slightly : They ’ ve been going up , in fits and starts , for more than 150 years , or since a miserably cold and pestilential period known as the Little Ice Age . Before carbon dioxide from economic activity could have warmed us up , temperatures rose three-quarters of a degree Fahrenheit between 1910 and World War II . They then cooled down a bit , only to warm again from the mid-1970s to the late ’ 90s , about the same amount as earlier in the century .","[223, 347, 'Intentional']"
540,https://www.wsj.com/articles/the-climate-snow-job-1453664732,"Surface temperatures are indeed increasing slightly : They ’ ve been going up , in fits and starts , for more than 150 years , or since a miserably cold and pestilential period known as the Little Ice Age . Before carbon dioxide from economic activity could have warmed us up , temperatures rose three-quarters of a degree Fahrenheit between 1910 and World War II . They then cooled down a bit , only to warm again from the mid-1970s to the late ’ 90s , about the same amount as earlier in the century .

Whether temperatures have warmed much since then depends on what you look at . Until last June , most scientists acknowledged that warming reached a peak in the late 1990s , and since then had plateaued in a “ hiatus. ” There are about 60 different explanations for this in the refereed literature .

That changed last summer , when the National Oceanic and Atmospheric Administration ( NOAA ) decided to overhaul its data , throwing out satellite-sensed sea-surface temperatures since the late 1970s and instead relying on , among other sources , readings taken from the cooling-water-intake tubes of oceangoing vessels . The scientific literature is replete with articles about the large measurement errors that accrue in this data owing to the fact that a ship ’ s infrastructure conducts heat , absorbs a tremendous amount of the sun ’ s energy , and vessels ’ intake tubes are at different ocean depths . See , for instance , John J. Kennedy ’ s “ A review of uncertainty in in situ measurements and data sets of sea surface temperature , ” published Jan. 24 , 2014 , by the journal Reviews of Geophysics .","[953, 1072, 'Fallacy of Credibility']"
541,https://www.wsj.com/articles/the-climate-snow-job-1453664732,"That changed last summer , when the National Oceanic and Atmospheric Administration ( NOAA ) decided to overhaul its data , throwing out satellite-sensed sea-surface temperatures since the late 1970s and instead relying on , among other sources , readings taken from the cooling-water-intake tubes of oceangoing vessels . The scientific literature is replete with articles about the large measurement errors that accrue in this data owing to the fact that a ship ’ s infrastructure conducts heat , absorbs a tremendous amount of the sun ’ s energy , and vessels ’ intake tubes are at different ocean depths . See , for instance , John J. Kennedy ’ s “ A review of uncertainty in in situ measurements and data sets of sea surface temperature , ” published Jan. 24 , 2014 , by the journal Reviews of Geophysics .

NOAA ’ s alteration of its measurement standard and other changes produced a result that could have been predicted : a marginally significant warming trend in the data over the past several years , erasing the temperature plateau that vexed climate alarmists have found difficult to explain . Yet the increase remains far below what had been expected .","[1969, 2319, 'Ad Populum']"
542,https://www.wsj.com/articles/the-climate-snow-job-1453664732,"An East Coast blizzard howling , global temperatures peaking , the desert Southwest flooding , drought-stricken California drying up—surely there ’ s a common thread tying together this “ extreme ” weather . There is . But it has little to do with what recent headlines have been saying about the hottest year ever . It is called business as usual .

Surface temperatures are indeed increasing slightly : They ’ ve been going up , in fits and starts , for more than 150 years , or since a miserably cold and pestilential period known as the Little Ice Age . Before carbon dioxide from economic activity could have warmed us up , temperatures rose three-quarters of a degree Fahrenheit between 1910 and World War II . They then cooled down a bit , only to warm again from the mid-1970s to the late ’ 90s , about the same amount as earlier in the century .","[219, 347, 'Equivocation']"
543,https://www.wsj.com/articles/the-climate-snow-job-1453664732,"That changed last summer , when the National Oceanic and Atmospheric Administration ( NOAA ) decided to overhaul its data , throwing out satellite-sensed sea-surface temperatures since the late 1970s and instead relying on , among other sources , readings taken from the cooling-water-intake tubes of oceangoing vessels . The scientific literature is replete with articles about the large measurement errors that accrue in this data owing to the fact that a ship ’ s infrastructure conducts heat , absorbs a tremendous amount of the sun ’ s energy , and vessels ’ intake tubes are at different ocean depths . See , for instance , John J. Kennedy ’ s “ A review of uncertainty in in situ measurements and data sets of sea surface temperature , ” published Jan. 24 , 2014 , by the journal Reviews of Geophysics .

NOAA ’ s alteration of its measurement standard and other changes produced a result that could have been predicted : a marginally significant warming trend in the data over the past several years , erasing the temperature plateau that vexed climate alarmists have found difficult to explain . Yet the increase remains far below what had been expected .","[2167, 2259, 'Ad Hominem']"
544,https://www.wsj.com/articles/the-climate-snow-job-1453664732,"Surface temperatures are indeed increasing slightly : They ’ ve been going up , in fits and starts , for more than 150 years , or since a miserably cold and pestilential period known as the Little Ice Age . Before carbon dioxide from economic activity could have warmed us up , temperatures rose three-quarters of a degree Fahrenheit between 1910 and World War II . They then cooled down a bit , only to warm again from the mid-1970s to the late ’ 90s , about the same amount as earlier in the century .

Whether temperatures have warmed much since then depends on what you look at . Until last June , most scientists acknowledged that warming reached a peak in the late 1990s , and since then had plateaued in a “ hiatus. ” There are about 60 different explanations for this in the refereed literature .

That changed last summer , when the National Oceanic and Atmospheric Administration ( NOAA ) decided to overhaul its data , throwing out satellite-sensed sea-surface temperatures since the late 1970s and instead relying on , among other sources , readings taken from the cooling-water-intake tubes of oceangoing vessels . The scientific literature is replete with articles about the large measurement errors that accrue in this data owing to the fact that a ship ’ s infrastructure conducts heat , absorbs a tremendous amount of the sun ’ s energy , and vessels ’ intake tubes are at different ocean depths . See , for instance , John J. Kennedy ’ s “ A review of uncertainty in in situ measurements and data sets of sea surface temperature , ” published Jan. 24 , 2014 , by the journal Reviews of Geophysics .","[856, 932, 'Intentional']"
545,https://www.forbes.com/sites/jamestaylor/2016/01/14/2015-was-not-even-close-to-hottest-year-on-record/?sh=7170b4ef5539,"Forget what global warming activists would lead you to believe – 2015 was not even close to the hottest year on record .

Satellite temperature readings going back to 1979 show 1998 was by far the warmest year in the satellite era , followed by 2010 . 2015 comes in third . And these results are only for the period since 1979 .","[0, 118, 'Logical Fallacy']"
546,https://www.forbes.com/sites/jamestaylor/2016/01/14/2015-was-not-even-close-to-hottest-year-on-record/?sh=7170b4ef5539,"2015 should have been warmer . This past year saw what is likely the most powerful El Nino during the satellite temperature record . With a record El Nino , we should have experienced record high temperatures . Yet we didn ’ t .

A record El Nino resulting in less-than-record temperatures is another sign that global warming is not all that activists crack it up to be . Indeed , if a record strong El Nino can not bring global temperatures back to the warmth of 1998 , what can – and when will that be ? 18 years after 1998 , global warming still has not created the runaway warming we were told to expect .

Of course , it is not too difficult for activists to paint a picture of an exceptionally warm world – record El Nino or not – when they conveniently define “ the record ” as merely extending back to the late 1800s . Global warming activists do not extend “ the record ” back any further , they say , because it has only been since the late 1800s that we have had a global network of mercury thermometers . But we do have other reliable indicators of temperatures before the late 1800s , and the evidence shows temperatures have been warmer than today for most of the past several thousand years , including warmer-than-present temperatures for most of the human civilization time period .","[836, 937, 'Ad Populum']"
547,https://www.forbes.com/sites/jamestaylor/2016/01/14/2015-was-not-even-close-to-hottest-year-on-record/?sh=7170b4ef5539,"We do , however , have some means of attempting to pull accurate temperature data from surface temperature stations . For example , some surface temperature stations are located at sites better insulated from artificial temperature signals and are better maintained than others . Data from these surface temperature stations should be afforded more confidence than data from more suspect locations and stations .

As I recently reported at Forbes.com , a study presented last month at the American Geophysical Union found that well-sited and well-maintained stations report significantly less warming than the surface station network as a whole .

Government overseers collect the raw temperature data from the full network of surface stations and then produce temperature summaries for public distribution . One would expect that the government overseers would simply report the raw data that was collected . In the alternative , one might expect the government overseers to adjust the recent temperature data downward to reflect the false warming signal of creeping urbanization and the studies showing uncorrupted surface temperature stations report less warming than the full network of corrupted and uncorrupted temperature stations . Instead , and remarkably , government overseers adjust the data to add more recent warming than is being reported in the raw temperature readings . Only after government overseers make these highly suspect adjustments are temperature “ records ” capable of showing anything approaching record warmth .","[4585, 4776, 'Fallacy of Credibility']"
548,https://www.forbes.com/sites/jamestaylor/2016/01/14/2015-was-not-even-close-to-hottest-year-on-record/?sh=7170b4ef5539,"Forget what global warming activists would lead you to believe – 2015 was not even close to the hottest year on record .

Satellite temperature readings going back to 1979 show 1998 was by far the warmest year in the satellite era , followed by 2010 . 2015 comes in third . And these results are only for the period since 1979 .","[0, 118, 'Fallacy of Relevance (red herring)']"
549,https://www.forbes.com/sites/jamestaylor/2016/01/14/2015-was-not-even-close-to-hottest-year-on-record/?sh=7170b4ef5539,"2015 should have been warmer . This past year saw what is likely the most powerful El Nino during the satellite temperature record . With a record El Nino , we should have experienced record high temperatures . Yet we didn ’ t .

A record El Nino resulting in less-than-record temperatures is another sign that global warming is not all that activists crack it up to be . Indeed , if a record strong El Nino can not bring global temperatures back to the warmth of 1998 , what can – and when will that be ? 18 years after 1998 , global warming still has not created the runaway warming we were told to expect .

Of course , it is not too difficult for activists to paint a picture of an exceptionally warm world – record El Nino or not – when they conveniently define “ the record ” as merely extending back to the late 1800s . Global warming activists do not extend “ the record ” back any further , they say , because it has only been since the late 1800s that we have had a global network of mercury thermometers . But we do have other reliable indicators of temperatures before the late 1800s , and the evidence shows temperatures have been warmer than today for most of the past several thousand years , including warmer-than-present temperatures for most of the human civilization time period .","[560, 699, 'False Causality']"
550,https://www.forbes.com/sites/jamestaylor/2016/01/14/2015-was-not-even-close-to-hottest-year-on-record/?sh=7170b4ef5539,"Satellite temperature readings going back to 1979 show 1998 was by far the warmest year in the satellite era , followed by 2010 . 2015 comes in third . And these results are only for the period since 1979 .

2015 should have been warmer . This past year saw what is likely the most powerful El Nino during the satellite temperature record . With a record El Nino , we should have experienced record high temperatures . Yet we didn ’ t .

A record El Nino resulting in less-than-record temperatures is another sign that global warming is not all that activists crack it up to be . Indeed , if a record strong El Nino can not bring global temperatures back to the warmth of 1998 , what can – and when will that be ? 18 years after 1998 , global warming still has not created the runaway warming we were told to expect .","[463, 558, 'Faulty Generalization']"
551,https://www.forbes.com/sites/jamestaylor/2016/01/14/2015-was-not-even-close-to-hottest-year-on-record/?sh=7170b4ef5539,"A record El Nino resulting in less-than-record temperatures is another sign that global warming is not all that activists crack it up to be . Indeed , if a record strong El Nino can not bring global temperatures back to the warmth of 1998 , what can – and when will that be ? 18 years after 1998 , global warming still has not created the runaway warming we were told to expect .

Of course , it is not too difficult for activists to paint a picture of an exceptionally warm world – record El Nino or not – when they conveniently define “ the record ” as merely extending back to the late 1800s . Global warming activists do not extend “ the record ” back any further , they say , because it has only been since the late 1800s that we have had a global network of mercury thermometers . But we do have other reliable indicators of temperatures before the late 1800s , and the evidence shows temperatures have been warmer than today for most of the past several thousand years , including warmer-than-present temperatures for most of the human civilization time period .

Scientists measuring oxygen isotopes from ice cores drilled in Greenland and Antarctica ( among other methods ) report that temperatures were significantly warmer than today for most of the past 10,000 years . With the exception of the Little Ice Age , which lasted from approximately 1300-1850 and which almost ushered in a full-blown new ice age epoch , current temperatures remain cooler than almost all other time periods in human history .","[1157, 1345, 'Faulty Generalization']"
552,https://www.forbes.com/sites/jamestaylor/2016/01/14/2015-was-not-even-close-to-hottest-year-on-record/?sh=7170b4ef5539,"No , Virginia , 2015 was not the hottest year on record . In fact , it wasn ’ t even close .

Update Jan. 25 , 2016 : As I predicted in this article , global warming activists have indeed made a full-blown public relations effort to claim 2015 was the warmest year on record . This calls for a little more discussion of the relative reliability of satellite temperature measurements , surface temperature measurements , and adjusted surface temperature measurements .

National Oceanic and Atmospheric Administration ( NOAA ) instruments aboard NASA satellites use microwave frequencies to measure the radiance of the Earth . Scientists then apply objective mathematical formulas to produce precise temperature measurements from the radiance data . For temperature readings , the measurements focus on readings at approximately 10,000 feet ( about two miles ) above the Earth ’ s surface , where physics tell us the warming impacts of accumulating carbon dioxide should be moderately stronger than at the Earth ’ s surface . In other words , the satellite data is objective , precise , and should report moderately more warming than at the Earth ’ s surface .","[2534, 2657, 'Ad Hominem']"
553,https://www.forbes.com/sites/jamestaylor/2016/01/14/2015-was-not-even-close-to-hottest-year-on-record/?sh=7170b4ef5539,"As I recently reported at Forbes.com , a study presented last month at the American Geophysical Union found that well-sited and well-maintained stations report significantly less warming than the surface station network as a whole .

Government overseers collect the raw temperature data from the full network of surface stations and then produce temperature summaries for public distribution . One would expect that the government overseers would simply report the raw data that was collected . In the alternative , one might expect the government overseers to adjust the recent temperature data downward to reflect the false warming signal of creeping urbanization and the studies showing uncorrupted surface temperature stations report less warming than the full network of corrupted and uncorrupted temperature stations . Instead , and remarkably , government overseers adjust the data to add more recent warming than is being reported in the raw temperature readings . Only after government overseers make these highly suspect adjustments are temperature “ records ” capable of showing anything approaching record warmth .

Ultimately , we must decide on a hierarchy of accuracy and reliability for temperature “ reports. ” The most objective and scientifically justifiable current hierarchy is , in order , ( 1 ) satellite readings ( 2 ) raw , unadjusted surface readings culled solely from the best-maintained surface stations ( 3 ) raw surface temperature readings from the network as a whole , adjusted downward in recent years to reflect creeping urbanization ( 4 ) raw , unadjusted surface temperature readings from the network as a whole and ( 5 ) surface temperature readings adjusted upward in recent years in defiance of common sense and objective scientific studies .","[5372, 5517, 'Faulty Generalization']"
554,https://www.forbes.com/sites/jamestaylor/2016/01/14/2015-was-not-even-close-to-hottest-year-on-record/?sh=7170b4ef5539,"As I recently reported at Forbes.com , a study presented last month at the American Geophysical Union found that well-sited and well-maintained stations report significantly less warming than the surface station network as a whole .

Government overseers collect the raw temperature data from the full network of surface stations and then produce temperature summaries for public distribution . One would expect that the government overseers would simply report the raw data that was collected . In the alternative , one might expect the government overseers to adjust the recent temperature data downward to reflect the false warming signal of creeping urbanization and the studies showing uncorrupted surface temperature stations report less warming than the full network of corrupted and uncorrupted temperature stations . Instead , and remarkably , government overseers adjust the data to add more recent warming than is being reported in the raw temperature readings . Only after government overseers make these highly suspect adjustments are temperature “ records ” capable of showing anything approaching record warmth .

Ultimately , we must decide on a hierarchy of accuracy and reliability for temperature “ reports. ” The most objective and scientifically justifiable current hierarchy is , in order , ( 1 ) satellite readings ( 2 ) raw , unadjusted surface readings culled solely from the best-maintained surface stations ( 3 ) raw surface temperature readings from the network as a whole , adjusted downward in recent years to reflect creeping urbanization ( 4 ) raw , unadjusted surface temperature readings from the network as a whole and ( 5 ) surface temperature readings adjusted upward in recent years in defiance of common sense and objective scientific studies .","[5520, 5671, 'Ad Hominem']"
555,https://www.forbes.com/sites/jamestaylor/2015/02/09/top-10-global-warming-lies-that-may-shock-you/,"Global warming alarmists frequently make false and deplorable assertions ( see , for example , my recent column debunking false claims that global warming is causing a decline in wheat production ) , but the Environmental Defense Fund ’ s recent fund-raising mailer , “ 10 Global Warming Effects That May Shock You , ” may well set a new low . However , climate realists can make lemonade from EDF ’ s preposterous mailer by using it to show open-minded people the difference between global warming alarmists and global warming truth-tellers .

EDF has assembled what it believes to be the 10 most powerful global warming assertions in the alarmists ’ playbook , yet each assertion either backfires on alarmists or has been proven false . While reading how flawed EDF ’ s assertions are , remember these are the very best arguments global warming alarmists can make . Open-minded readers should have very little difficulty dismissing the mythical global warming crisis after examining the top 10 assertions in the alarmist playbook .","[0, 72, 'Ad Hominem']"
556,https://www.forbes.com/sites/jamestaylor/2015/02/09/top-10-global-warming-lies-that-may-shock-you/,"Global warming alarmists frequently make false and deplorable assertions ( see , for example , my recent column debunking false claims that global warming is causing a decline in wheat production ) , but the Environmental Defense Fund ’ s recent fund-raising mailer , “ 10 Global Warming Effects That May Shock You , ” may well set a new low . However , climate realists can make lemonade from EDF ’ s preposterous mailer by using it to show open-minded people the difference between global warming alarmists and global warming truth-tellers .

EDF has assembled what it believes to be the 10 most powerful global warming assertions in the alarmists ’ playbook , yet each assertion either backfires on alarmists or has been proven false . While reading how flawed EDF ’ s assertions are , remember these are the very best arguments global warming alarmists can make . Open-minded readers should have very little difficulty dismissing the mythical global warming crisis after examining the top 10 assertions in the alarmist playbook .

Alarmist Assertion # 1","[868, 1031, 'Fallacy of Emotion']"
