,Unnamed: 0,text,labels,masked_articles
826,865,"When we accept a scientific knowledge as true, it's because we have enough proofs and support to make that knowledge be reasonable. This is impossible for theology because some theology claims are unfalsifiable.Hence, it is not true that Billions of people all over the world today and historically the overwhelming majority feel they have witnessed, felt, or experienced sufficient proof to satisfy them enough to accept God's existence.","['There are numerous reasons of why people believe in God, and some of them haven\'t anything to do with proofs: family pressure, wishful thinking that death isn\'t the end of life, indoctrination, just because they ""feel it"", agent detection, etc.']","When MSK<0> MSK<1> MSK<2> as MSK<3> , MSK<2> 's because MSK<0> have enough MSK<4> and support to make MSK<2> be reasonable . MSK<5> is impossible for MSK<6> because some MSK<6> claims are unfalsifiable.Hence , MSK<5> is not MSK<3> that Billions of people all over the world today and historically MSK<7> MSK<8> MSK<7> have witnessed , MSK<8> , or experienced sufficient MSK<4> to satisfy MSK<7> enough to MSK<1> God 's existence . "
827,747,"The State is not an adequate actor to determine and regulate hate speech.Hence, it is not true that It is possible to have functional free speech protections while simultaneously harshly condemning hate speech, like in Germany.","[""It seems pretty clear that we know certain speech is harmful and not useful. It's unclear why banning Nazism for example really leads to a slippery slope."", 'The ""slippery slope"" argument is untrue. It is entirely possible to ban certain kinds of speech like white supremacy in a narrowly tailored manner.']","MSK<0> is not an adequate actor to determine and regulate MSK<1> MSK<2> , MSK<0> is not true that MSK<0> is possible to have functional free MSK<2> protections while simultaneously harshly condemning MSK<1> MSK<2> , like in Germany . "
828,313,"If a god will affect one's life, believing in a nonexistent god instead of a true, extant god could have dire consequences.Hence, it is not true that This is a problematic argument known as Pascal's Wager.","['It is only problematic if used in an unintended manner. Pascal himself said reason is feeble compared to Scripture. So incorrectly seeing his argument as all the proof he had for the existence of God and then showing how it doesn’t prove God is a “straw man”. We must see his argument as his reason to engage Scripture in the first place. If his argument convinces to at least engage Scripture, then we must address Scripture and try to find truth or faults within it.']","If MSK<0> will affect one 's life , believing in a nonexistent MSK<1> instead of a MSK<2> , extant MSK<1> could have dire consequences.Hence , it is not MSK<2> that MSK<0> is a problematic argument known as Pascal 's Wager . "
829,749,"The Bible teaches perseverance of the saints.Hence, it is true that 1 John 2:19 says, ""They went out from us, but they did not really belong to us. For if they had belonged to us, they would have remained with us; but their going showed that none of them belonged to us."" Thus, it is implied that all those who ""belong"" to the church will remain in it.","['""None of them belonged to us"" could mean that the false teachers never had legitimate prophetic authority from God, not that they were never saved.']","MSK<0> teaches perseverance of the saints.Hence , MSK<0> is true that 1 John 2:19 says , "" MSK<1> went out from MSK<2> , but MSK<1> did not really MSK<3> to MSK<2> . For if MSK<1> had MSK<3> to MSK<2> , MSK<1> would have MSK<4> with MSK<2> ; but MSK<1> going showed that none of MSK<1> MSK<3> to MSK<2> . "" Thus , MSK<0> is implied that all those who "" MSK<3> "" to MSK<5> will MSK<4> in MSK<5> . "
830,232,"Abortion should legally be considered murder.Hence, it is true that Abortion involves procedures such as crushing, suffocating, or dismembering an unborn child. Since death is the intention, such procedures should be considered murder.",['The CSD argument is an appeal to emotion and unsubstantiated by empirical evidence about abortion.'],"MSK<0> should legally be MSK<3> , MSK<0> is true that MSK<4> involves MSK<2> such as crushing , suffocating , or dismembering an MSK<4> MSK<4> . Since death is the intention , such MSK<2> should be MSK<3> . "
831,364,"Allowing hate speech is what lets us find and eliminate the troublemakers, and maybe even convert them. To ban hate speech is to make it more likely for misguided people to become malicious people and for malicious people to retaliate violently. We'd rather hear hate speech than see hate crimesHence, it is not true that This is a slippery slope argument, the connection between banning hate speech and malicious people retaliating violently is not clear.","[""It could be a slippery slope, but that is avoided by applying sensical standards. The idea of banning speech we deem hateful is a much worse slippery slope. To allow hate speech is our current law, so it'd be no more slippery than the status quo.""]","Allowing MSK<0> MSK<1> is what lets MSK<2> find and eliminate MSK<3> , and maybe even convert MSK<3> . To MSK<4> MSK<5> is to make MSK<5> more likely for misguided MSK<6> to become MSK<7> MSK<6> and for MSK<7> MSK<6> to MSK<9> . MSK<2> 'd rather hear MSK<0> MSK<1> than see MSK<0> crimesHence , it is not true that This is a slippery slope argument , the connection between MSK<4> MSK<0> MSK<1> and MSK<7> MSK<6> MSK<9> is not clear . "
832,185,"Modern materials and construction techniques are better in many ways.Hence, it is true that Contemporary architectonic elements may be easier and cheaper to build.","['Just because we MAY do something \\(cheaper and easier\\) does not imply that it SHOULD be done that way \\(non sequitur\\). As Carlo Fontana argued long ago, for using best materials indifferent of costs: ""the construction of temples must be done well, because they don\'t die like men. They make the cities glorious and immemorial to the world, therefore we must not concern ourselves with the parsimony of a little material capable of taking away the magnificence and the glory(the construction of temples must be done well, because they don\'t die like men. They make the cities glorious and immemorial to the world, therefore we must not concern ourselves with the parsimony of a little material capable of taking away the magnificence and the glory)"".']","MSK<0> are better in many ways.Hence , MSK<0> is true that Contemporary architectonic elements may be easier and cheaper to build . "
833,62,"Parental autonomy is often overridden when it comes to questions of children's health and wellbeing.Hence, it is true that Parents can lose custody of their children to the state, and their children may be permanently removed, if the parents are deemed unable to care for their children's safety and wellbeing.","['Some states takes similar measures with the prison system. There are preventive detention regimes for potential terrorists \\(division 105\\), sex offenders and other violent offenders which may in certain cases result in imprisonment before a crime has been committed.']","MSK<0> is often overridden when MSK<0> comes to questions of MSK<1> health and MSK<3> , MSK<0> is true that MSK<2> can lose custody of MSK<1> to the state , and MSK<1> may be permanently removed , if MSK<2> are deemed unable to care for MSK<1> safety and MSK<3> . "
834,480,"Unfounded assumptions come with varying degrees of unfoundedness and consequence. The higher the unfoundedness and the consequence the less sound is the assumption.Hence, it is true that Religions often present what appears to be a lot of foundation, an entire book and other items. However they usually also request a lot of unfounded assumptions and the consequences of making the unfounded assumptions are often substantial.",['The foundation presented can be the result of centuries of cherry picking the most consistent passages from supporters while destroying opposing/inconsistent views and/or killing or imprisoning or ostracizing the inconvenient authors. Thus even those facts that can be verified can be considered to amount to anecdotal evidence at best.'],"MSK<0> come with varying degrees of MSK<1> and MSK<2> . The higher the MSK<1> and the MSK<2> MSK<3> is the assumption.Hence , MSK<3> is true that Religions often present what appears to be a MSK<4> of foundation , an entire book and other items . However they usually also request a MSK<4> of MSK<0> and the MSK<2> of making MSK<0> are often substantial . "
835,732,"Mandatory schooling endorses coercion as society's preferred method of getting things done, which is wrong, even if there are positive externalities.Hence, it is not true that All laws infringe upon some aspect of human freedom, but society determines whether their benefits outweigh these losses. In this case, being educated is clearly more beneficial than a lifetime of ignorance.",['This is a false dilemma; there is a spectrum of options between these two choices.'],"Mandatory schooling endorses coercion as MSK<0> 's preferred method of getting things done , which is wrong , even if there are positive externalities.Hence , it is not true that MSK<1> infringe upon some aspect of human freedom , but MSK<0> determines whether MSK<1> MSK<2> outweigh these losses . In this case , being educated is clearly more MSK<2> than a lifetime of ignorance . "
836,780,"This alone cannot indicate that property is immoral - the same could be said about self-ownership, and yet violence in defence of that ownership is regarded as legitimate.Hence, it is not true that This assumes both that one owns themselves \(itself dubious\), and that personal self-defense is best understood as protection of that property. This fails to account for the defensive behavior of those who could have not possibly have such a conception of property, for instance, little children and animals, and likewise locates the value of one's life in its being some sort of ""auto-investment"", a notion that is as alien to day-to-day lived experiences as it is cynical.","[""Capitalist investment is not the only use and purpose for owning things, so the claim that self-ownership reduces the value of one's life to an investment is a non sequitur.""]","This alone can not indicate that MSK<0> is immoral - the same could be said about MSK<1> - ownership , and yet violence in MSK<5> of MSK<2> is regarded as legitimate.Hence , MSK<2> is not true that MSK<3> assumes both that one owns MSK<3> \ ( MSK<2> dubious \ ) , and that personal MSK<1> - MSK<5> is best understood as protection of MSK<0> . MSK<3> fails to account for the MSK<5> behavior of those who could have not possibly have such a conception of MSK<0> , for instance , little children and animals , and likewise locates the value of one 's life in MSK<2> being some sort of "" auto - investment "" , a notion that is as alien to MSK<4> - to - MSK<4> lived experiences as MSK<3> is cynical . "
837,624,"Many people have religious experiences involving God.Hence, it is true that A self evident truth is the highest standard of establishing something to be true in epistemology. The direct experience of God is a claim of self evident truth. Plenty of people claim they have an experience of God.",['A self-evident conclusion is most likely an example of the fallacy begging the question.'],"Many people have religious MSK<0> involving God.Hence , it is MSK<1> that A MSK<4> is the highest standard of establishing something to be MSK<1> in epistemology . The direct MSK<0> of MSK<5> is a MSK<6> of MSK<4> . Plenty of MSK<7> MSK<6> MSK<7> have an MSK<0> of MSK<5> . "
838,662,"Philosophical arguments support the existence of God.Hence, it is true that If there is no God, there is no rationality; there is simply a chemical reaction in your brain. If all that exists is material, then if God didn't exist, you wouldn't be able to know it. ""Reason"" is immaterial.","['Even if reason were immaterial, there is no connection between this hypothetical immaterial reason hiding somewhere in our brains, and God, so this argument is a non sequitur.']","Philosophical arguments support the MSK<2> of God.Hence , it is true that If there is no MSK<0> , there is no rationality ; there is simply a chemical reaction in MSK<1> brain . If all that MSK<2> is material , then if MSK<0> did n't MSK<2> , MSK<1> would n't be able to know it . "" Reason "" is immaterial . "
839,746,"The banning of acts considered immoral should not be avoided simply because it will increase the rate at which it is performed discretely. The point is to discourage the act from being performed in the first place, because the act is inherently bad.Hence, it is not true that Banning acts should be avoided when the act isn't universally agreed to be immoral - like abortion.","['Agreement by others is not the standard by which something is true or false, moral or immoral. This is a logical fallacy called argumentum ad populum. Accordingly this statement implies that if it was universally agreed to be immoral to let Jews live, banning their survival is okay.']","MSK<0> considered MSK<1> should not be MSK<2> simply because MSK<0> will increase the rate at which MSK<0> is performed discretely . The point is to discourage MSK<3> , because MSK<3> is inherently bad.Hence , MSK<3> is not true that Banning acts should be MSK<2> when MSK<3> is n't universally agreed to be MSK<1> - like abortion . "
840,597,"The inimitability of the Quranic text provides strong evidence for the existence of God.Hence, it is true that Reject Quranic claims out of hand does not align with rigorous investigation. It would be more responsible to consider and evaluate the evidence and claims being made because this would lead to the fair consideration of evidence and reason.",['To claim that Quranic and Islamic arguments are circular based on unexamined generalizations about one or some religions it to commit the strawman fallacy by misrepresenting Islam.'],"MSK<0> provides MSK<1> , MSK<0> is true that Reject Quranic MSK<2> out of hand does not align with rigorous investigation . It would be more responsible to consider and evaluate MSK<1> and MSK<2> being made because coref2 would lead to the fair consideration of evidence and reason . "
841,134,"For fashion and media industries to promote gender non-conformity, such notions must have originated organically among those working in this sector.Hence, it is not true that Increased representation of gender-diverse individuals may reflect market preferences(The Proud Whopper ad reached 20% of the U.S. population, and young millennials over-indexed by 4.8X \(Burger King data\). The campaign was also praised by multiple media outlets, including The Wall Street Journal and Bloomberg. The impact of BK's message of inclusion was felt beyond the billion media impressions it received over earned media \(Burger King data\). Proceeds from the franchise's sales benefited the Burger King McLamore Foundation, which provides scholarships for LGBT high-school students.\n\nNot only did Burger King take a stand on an important social issue, but it also delivered messaging that resonated with its target audience of 18- to 24-year-olds. In fact, today's young millennials—47% of consumers under 24-years-old—are more likely to support a brand after seeing an equality-themed ad \(compared with 30% of all age groups combined\), as the Google Consumer Survey showed. And that's a win for everyone involved.), rather than trends within the industry.","['As more potential consumers identify outside the binary, companies are incentivized to appeal to such individuals through increased representation of non-traditional gender identities.']","For fashion and media industries to promote gender non-conformity, such notions must have originated organically among those working in this sector.Hence, it is not true that Increased representation of gender-diverse individuals may reflect market preferences(The Proud Whopper ad reached 20% of the U.S. population, and young millennials over-indexed by 4.8X \(Burger King data\). The campaign was also praised by multiple media outlets, including The Wall Street Journal and Bloomberg. The impact of BK's message of inclusion was felt beyond the billion media impressions it received over earned media \(Burger King data\). Proceeds from the franchise's sales benefited the Burger King McLamore Foundation, which provides scholarships for LGBT high-school students.\n\nNot only did Burger King take a stand on an important social issue, but it also delivered messaging that resonated with its target audience of 18- to 24-year-olds. In fact, today's young millennials—47% of consumers under 24-years-old—are more likely to support a brand after seeing an equality-themed ad \(compared with 30% of all age groups combined\), as the Google Consumer Survey showed. And that's a win for everyone involved.), rather than trends within the industry."
842,1021,"For children, it is bad to grow up in a polygamous family.Hence, it is true that Accounts of children that have grown up in polygamous families are most of the time negative.",['Enumerated examples of negative accounts are not necessarily statistically definitive due to the fallacy of cherry picking.'],"For MSK<0> , MSK<1> is bad to MSK<2> up in a MSK<4> , MSK<1> is true that Accounts of MSK<0> that have MSK<2> up in MSK<4> are most of the time negative . "
843,655,"Philosophical arguments support the existence of God.Hence, it is true that Cosmological arguments support the existence of God.",['The Kalam cosmological argument commits the composition fallacy.'],"Philosophical MSK<2> , it is true that Cosmological MSK<2> . "
844,856,"A fundamental premise of modern democratic societies is that legal, political and moral rights ought to be extended to all members of society.Hence, it is true that The sphere(There’s a concept from philosophy that describes this evolution — it’s called humanity’s expanding moral circle. The circle is the imaginary boundary we draw around those we consider worthy of moral consideration. Over the centuries, it’s expanded to include many people who were previously left out of it. As they were brought into the circle, those people won rights. Slavery was abolished. Women got the vote. Same-sex marriage was legalized.\n\nThe moral circle is a fundamental concept among philosophers, psychologists, activists, and others who think seriously about what motivates people to do good. It was introduced by historian William Lecky in the 1860s and popularized by philosopher Peter Singer in the 1980s.\n\nNow it’s cropping up more often in activist circles as new social movements use it to make the case for granting rights to more and more entities. Animals. Nature. Robots. Should they all get rights similar to the ones you enjoy?) of moral consideration has been gradually expanding throughout history to include all human beings and some non-human animals, indicating that human beings recognize that membership in our moral community should be extended to non-humans as well.","['The sphere of moral consideration should only be expanded if we can point to morally relevant similarities across humans and non-human animals, but to assume that such similarities exist in advance is to beg the question(A form of circular reasoning, begging the question is one of the most common types of fallacies. It occurs when the premises that are meant to support an argument already assume that the conclusion is true. If you start from a place where the conclusion being argued is already assumed true, then you’re not really making an argument at all. There is no supporting evidence.) of the debate.']","A MSK<0> premise of modern democratic MSK<17> is that legal , political and MSK<1> MSK<2> ought to be MSK<3> to all MSK<19> of MSK<17> , it is true that The sphere ( There ’s a MSK<4> from MSK<12> that describes MSK<5> — MSK<5> ’s called MSK<6> . MSK<6> is the imaginary boundary MSK<7> draw around those MSK<7> consider worthy of MSK<1> MSK<8> . Over the centuries , MSK<6> ’s MSK<3> to MSK<9> MSK<10> MSK<6> . As MSK<10> were brought into MSK<6> , MSK<10> won MSK<2> . Slavery was abolished . Women got the vote . Same - sex marriage was legalized . \ MSK<11> is a MSK<0> MSK<4> among MSK<12> , psychologists , MSK<13> , and others who think seriously about what motivates people to do good . MSK<11> was introduced by MSK<18> William Lecky in the 1860s and popularized by MSK<12> Peter Singer in the 1980s . \ n \ nNow MSK<11> ’s cropping up more often in MSK<13> circles as new social movements use MSK<11> to make the case for granting MSK<2> to more and more entities . MSK<14> . Nature . Robots . Should they all get MSK<2> similar to the ones you enjoy ? ) of MSK<1> MSK<8> has been gradually MSK<3> throughout MSK<18> to MSK<9> all MSK<15> beings and some MSK<16> MSK<14> , indicating that MSK<15> beings recognize that MSK<19> in our MSK<1> community should be MSK<3> to MSK<16> as well . "
845,783,"Basic morality is an evolutionary adaptation, that may be traced back to the need of our ancestors to survive in small groups in Savannah and ultimately to the selfish gene theory.Hence, it is not true that Just as certain laws guide physics, so to an ontological predisposition toward understanding right and wrong would have been present in our evolutionary development if a prime mover exists.","[""Evolution is a process that requires no prime mover for explanation. To assume a prime mover/god must have been involved ignores every other possibility & is potentially an argument from ignorance similar to the 'god of the gaps' fallacy.""]","MSK<0> is an MSK<1> adaptation , that may be traced back to the need of MSK<2> ancestors to survive in small groups in Savannah and ultimately to the selfish gene theory.Hence , MSK<0> is not true that Just as certain laws guide physics , so to an ontological predisposition toward understanding right and wrong would have been present in MSK<2> MSK<1> development if a prime mover exists . "
846,360,"A world where citizens are increasingly patriotic is a world likely to go to war with nationalist fervor. ""Patriotism"" is just a better word for ""Nationalism"". Nationalism is dangerous.Hence, it is not true that Nationalism is a harmful form of patriotism. While patriotism is a devotion to a particular place and a way of life one thinks best, but has no wish to impose on others, nationalism is accordingly aggressive.","['This is a sweeping overgeneralization. There are multiple forms of nationalism; and while some might tend more towards aggression or intolerance, others do not.']","A MSK<0> where citizens are increasingly MSK<3> is a MSK<0> likely to go to war with MSK<3> fervor . "" MSK<1> "" is just a better word for MSK<2> "" . MSK<2> is dangerous.Hence , MSK<2> is not true that MSK<2> is a harmful form of MSK<1> . While MSK<1> is a devotion to a particular place and a way of life one thinks best , but has no wish to impose on others , MSK<2> is accordingly aggressive . "
847,290,"The quality of artwork should not be judged based on the conduct of the artist.Hence, it is true that Everyone who makes the world worse in one way can make it better in another.","[""Judging art \\(or anything\\) based on the creator's morals is a slippery slope to division and partisanship. While judgement based on egregious crimes seems reasonable this thinking can lead to judgement based on political or religious views for example, encouraging close-mindedness.""]","MSK<0> should not be judged based on the conduct of the artist.Hence , MSK<0> is true that Everyone who makes the world worse in one way can make MSK<0> better in another . "
848,71,"The Adam and Eve story is taught in the Bible, which is a credible book. Since the source is credible, we can expect its teachings to be reliably true.Hence, it is not true that This is arguing in a circle: we can believe what's in the Bible because the Bible is credible, and the Bible is credible because we can believe what's in the Bible.","['Actually, the argument goes more like this: ""Many examples of testable Biblical claims turn out to be true and very few or none turn out to be false."" -\\> ""The Bible\'s claim to be God-breathed is credible."" -\\> ""The Bible\'s untested claims should be trusted."" There is no circularity.']","The Adam and Eve story is MSK<5> in MSK<0> . Since MSK<1> is MSK<2> , MSK<3> can expect MSK<1> MSK<5> to be reliably true.Hence , MSK<1> is not true that This is arguing in a circle : MSK<3> can MSK<4> what 's in the Bible because MSK<0> is MSK<2> , and MSK<0> is MSK<2> because MSK<3> can MSK<4> what 's in MSK<0> . "
849,4,"All Lives Matter is a movement in direct response to Black Lives Matter, and thus All Lives Matter serves as an argument against Black Lives Matter.Hence, it is not true that ""Black Lives Matter"" is itself strawman argument. There isn't a modern police department anywhere in the U.S. that claims black lives don't matter.","['It is a motto and not a strawman argument. A strawman argument distorts or replaces an opponent\'s argument and refutes that instead of the actual argument/claim. ""All Lives Matter"" creates the illusion of negating ""Black Lives Matters"" instead of addressing the claims of the movement.']","MSK<0> MSK<1> is a movement in direct response to MSK<3> MSK<4> , and thus MSK<0> MSK<1> serves as an MSK<5> against MSK<3> MSK<4> , MSK<1> is not true that "" MSK<3> MSK<4> "" is MSK<1> strawman MSK<5> . There is n't a modern police department anywhere in the U.S. that claims MSK<3> do n't MSK<4> . "
850,645,"The Unmoved Mover and the First Cause describe a deistic god, not a classical theistic God.Hence, it is not true that According to classical theism, God is the ""absolutely metaphysically ultimate being"". If a being is a First Cause, this this the same thing as being metaphysically ultimate, therefore the First Cause is God.","['The claim defines ""absolutely metaphysically ultimate being"" as simply the first cause. While the link defines classical theism differently by adding personhood and multiple attributes to the first cause that hasn\'t been demonstrated. Using the two interchangebly is a fallacy of equivocation.']","The Unmoved Mover and the First MSK<0> describe a deistic god , not a MSK<5> God.Hence , it is not true that According to MSK<5> , MSK<2> is the "" absolutely MSK<4> being "" . If a being is a First MSK<0> , this this the same thing as being MSK<4> , therefore the First MSK<0> is MSK<2> . "
851,44,"Morality is objective.Hence, it is not true that Since morality has to do with values, and values are necessarily subjective, then morality is necessarily subjective.","[""This seeks to distill down morality to being only values. However, there is no moral implications in mustard or ketchup on hamburgers and hotdogs, but one can legitimately value one of the other. Instead, the values that are being glossed over are specific to valuing certain human behaviors. Via this rope-a-dope, it strawman's what morality is to build it's case.""]","MSK<0> is objective.Hence , MSK<0> is not true that Since MSK<0> has to do with MSK<1> , and MSK<1> are MSK<3> , then morality is MSK<3> . "
852,472,"Many scholars argue that the theory that the William Shakespeare of Stratford-upon-Avon is not the true William Shakespeare, the famous writer, are not rooted in evidence, but rather classism.Hence, it is true that The issue at the heart of the anti-Stratfordian theory is that it is perceived as unbelievable that a son of a glover from a small town in the middle of nowhere could be one the greatest writer ever, not that there is no evidence.","['This is a straw man. Anti-Stratfordians do not argue that commoners are incapable of being great writers and artists. No one doubts, for instance, that Christopher Marlowe and Ben Johnson were great writers with humble beginnings.']","Many scholars argue that the MSK<0> that the MSK<2> of Stratford - upon - Avon is not the MSK<3> MSK<2> , the famous MSK<4> , are not rooted in MSK<5> , but rather classism.Hence , it is MSK<3> that The issue at the heart of the anti-Stratfordian MSK<0> is that it is perceived as unbelievable that a son of a glover from a small town in the middle of nowhere could be one the greatest MSK<4> ever , not that there is no MSK<5> . "
853,762,"A culture of political correctness protects minorities and those who feel outcast.Hence, it is true that Political correctness enables free speech for those that would be attacked personally otherwise.","['PC culture supports terminology designed to ensure groups typically deflected, discouraged, or emotionally and psychologically harmed by improper terminology are welcomed to discourse, thereby encouraging discourse by removing linguistic ad hominem.']","MSK<0> protects minorities and those who feel outcast.Hence , MSK<0> is true that coref1 enables free speech for those that would be attacked personally otherwise . "
854,801,"There's an infinity involved, but it's not relevant in a way that makes it a more heinous crime.Hence, it is not true that If God is meant to be our King forever, and then we rebel and try to take that right away from Him, He is right to punish us forever.","['Attempting to assassinate the president of a country where presidents serve four-year terms does not merit twice the sentence of an assassination attempt on the president of a country where presidents serve two-year terms. The very idea is absurd. Hence, this infinity is irrelevant.']","There 's MSK<0> , but MSK<0> 's not relevant in a way that makes MSK<0> a more heinous crime.Hence , MSK<0> is not true that If MSK<1> is meant to be MSK<2> King MSK<3> , and then MSK<2> rebel and try to take that MSK<4> away from MSK<1> , MSK<1> is MSK<4> to punish MSK<2> MSK<3> . "
855,796,"New Atheism has been a failure.Hence, it is true that New Atheism is built on weak philosophical foundations.","['New Atheism has been accused of debating against ""strawman(A strawman is a fallacious argument that distorts an opposing stance in order to make it easier to attack. Essentially, the person using the strawman pretends to attack their opponent’s stance, while in reality they are actually attacking a distorted version of that stance, which their opponent doesn’t necessarily support.)"" religious arguments.']","MSK<0> has been a failure.Hence , MSK<0> is true that MSK<0> is built on weak philosophical foundations . "
856,715,"The shared understanding of God is disassociated from the record of how religious leaders act in accordance to their shared core beliefs, on such a large scale that would suggest there was no God at all.Hence, it is not true that Those religious leaders are not acting in accordance with his teaching, so their words/actions do not reflect God's.",['It would be a tu quoque fallacy to suggest that the hypocrisy of theists counts as evidence against their claims.'],"The MSK<0> understanding of MSK<1> is disassociated from the record of how MSK<2> MSK<3> in MSK<4> to MSK<2> MSK<0> core beliefs , on such a large scale that would suggest there was no MSK<5> at all.Hence , it is not true that MSK<2> are not MSK<3> in MSK<4> with MSK<1> teaching , so MSK<2> words / actions do not reflect MSK<5> 's . "
857,1095,"As strict gender roles are decreasingly supported and enforced in Western society, tackling sexist stereotypes is only marginally beneficial \(p. 1(In the mid-1980s, close to half the public agreed “a man’s job is \nto earn money; a woman’s job is to look after the home and \nfamily”. Just 13% subscribe to this view now. This decline is \nprimarily a result of generational replacement, with consecutive \ngenerations being less supportive of traditional gender roles.)\).Hence, it is not true that Dress codes reinforce men wearing feminine clothing as being seen as deviant or weak(The advice columnist wrote, “Isn’t it queer that for a boy to want to be a girl, and look like a girl, and dress like a girl is so unusual that it fills his parents with fear that he is abnormal, whereas virtually every girl in the world wishes she were a boy and the majority of them try to look like boys, and act like boys, and dress like boys? The greatest insult you can offer a man is to call him effeminate, but women esteem it a compliment to be told they have a boyish figure and that they have a masculine intellect.”).","['In Europe, some men and boys have opted to wear skirts in protest against sexist dress codes that forbade them from wearing shorts in extremely hot temperatures. They would not take such action if they supported the equivocation of skirts with weakness.']","As strict MSK<0> MSK<1> are decreasingly MSK<14> and enforced in Western society , tackling sexist stereotypes is only marginally beneficial \ ( p. 1 ( In the mid-1980s , close to half the public agreed MSK<2> MSK<3> is \ nto earn money ; MSK<3> is to MSK<4> after the home and \ nfamily MSK<2> . Just 13 % subscribe to this view now . This decline is \ nprimarily a result of generational replacement , with consecutive \ ngenerations being less MSK<14> of traditional MSK<0> MSK<1> . ) \ ) . Hence , it is not true that MSK<5> codes reinforce MSK<6> wearing MSK<0> clothing as being seen as deviant or weak ( The advice columnist wrote , MSK<2> Is n’t it queer that for a MSK<7> to want to be a MSK<8> , and MSK<4> MSK<9> a MSK<8> , and MSK<5> MSK<9> a MSK<8> is so MSK<13> that it fills MSK<10> parents with fear that MSK<10> is MSK<13> , whereas virtually every MSK<8> in the world wishes she were a MSK<7> and the majority of them try to MSK<4> MSK<9> MSK<7> , and act MSK<9> MSK<7> , and MSK<5> MSK<9> MSK<7> ? MSK<11> you can offer a MSK<6> is to call MSK<10> effeminate , but women esteem MSK<11> a compliment to be told MSK<12> have a boyish figure and that MSK<12> have a MSK<0> intellect . MSK<2> ) . "
858,630,"This is a genetic fallacy. The origins of one's belief in a proposition has no impact on whether the proposition is true.Hence, it is not true that It's not a matter of where someone was brought up, but how.",['This is still a genetic fallacy. How someone was brought up has no bearing on the veracity of their beliefs. Each belief must be evaluated in terms of the evidence for it. Upbringing has no impact on this evidence.'],"This is a genetic fallacy . The origins of one 's belief in MSK<0> has no impact on whether MSK<0> is true.Hence , MSK<0> is not true that MSK<0> 's not a matter of where someone was brought up , but how . "
859,15,"Selling sex commodifies an act that should be about emotional and personal connection.Hence, it is true that Divorcing sex from procreation, and instead binding it to money, is contrary to nature and detrimental to human flourishing.","['Your logical fallacy is ""appeal to nature"".']","Selling MSK<0> commodifies an act that should be about emotional and personal connection.Hence , MSK<1> is true that Divorcing MSK<0> from procreation , and instead binding MSK<1> to money , is contrary to nature and detrimental to human flourishing . "
860,1098,"Under mandatory voting, politicians would be better representatives of the interests and views of voters.Hence, it is not true that Mandatory voting would incentivize political parties to adopt electoral strategies that make them less representative of the interests and views of voters.",['Minority votes are often suppressed by political parties. Mandatory voting may force political parties to stop suppressing and begin appealing to marginalized populations.'],"Under MSK<1> , politicians would be better MSK<2> of MSK<3> and MSK<4> of voters.Hence , it is not true that MSK<1> would incentivize MSK<5> to adopt MSK<6> strategies that make MSK<5> less MSK<2> of MSK<3> and MSK<4> of MSK<6> . "
861,1184,"The practice of felony disenfranchisement creates a social class without a political voice and representation.Hence, it is true that Felons who have served their sentences have paid their debt to society. Permanently revoking their voting rights violates this principle and turns them into second-class citizens.","['Taking away an inalienable right, simply because someone violated the law previously, puts us on a slippery slope: on that basis, in theory, it is also possible to deny them the right to free speech and even due process.']","MSK<0> creates a social MSK<1> without a political voice and representation.Hence , MSK<0> is true that MSK<2> have paid MSK<2> debt to society . Permanently revoking MSK<2> voting rights violates this principle and turns MSK<2> into second - MSK<1> citizens . "
862,760,"A broadly accepted PC culture won't eliminate hate speech, because instead of allowing those bad ideas out in the open, and combatting them with better ideas, you're simply driving hate speech underground and making it part of the counterculture.Hence, it is not true that The Nazis' ideas got out in the open where they could be combated. However, they got elected after that.","['Comparing Germany, which was in a complete state of disarray after the stock market crash and the effects of the Treaty of Versailles, with modern day western countries is a false equivalence.', ""Populist statements and viewpoints appeal to people's emotions, which is in direct conflict with rational thought. You cannot beat fear- or anger-based propaganda with logic.""]","MSK<0> wo n't eliminate MSK<2> , because instead of allowing MSK<3> , and combatting MSK<3> with better MSK<4> , you 're simply driving MSK<2> underground and making MSK<0> part of the counterculture.Hence , MSK<0> is not true that The Nazis ' MSK<4> got out in the open where MSK<3> could be combated . However , MSK<3> got elected after that . "
863,606,"This is not an argument that supports the non-existence of God, but an argument that says ""Humans cannot yet see beyond contradictions.""Hence, it is not true that Unless God's existence is assumed, there is no reason to believe there is any need to ""see beyond contradictions"", so this is begging the question.","[""It's not necessarily begging the question because what it does is show how the contradictions can be present both in the case of God existing and of God not existing. It thus neutralizes the grandparent claim by establishing the fact that contradictions can be expected to exist in a world in which God exists.""]","MSK<0> is not an MSK<1> that supports the MSK<4> of MSK<2> , but an MSK<1> that says "" Humans can not yet see beyond MSK<3> . "" Hence , it is not true that Unless MSK<2> MSK<4> is assumed , there is no reason to believe there is any need to "" see beyond MSK<3> "" , so MSK<0> is begging the question . "
